"ID","Gene","Chromosome","Start","End","Strand","Length","BioType","Description","Ws4_R_M1","Ws4_R_M2","Ws4_R_M3","Ws4_R_SC1","Ws4_R_SC2","Ws4_R_SC3","per5_R_M1","per5_R_M2","per5_R_M3","per5_R_SC1","per5_R_SC2","per5_R_SC3","per5_R_M_vs_Ws4_R_M_pvalue","per5_R_M_vs_Ws4_R_M_padj","per5_R_M_vs_Ws4_R_M_log2FoldChange","Ws4_R_SC_vs_Ws4_R_M_pvalue","Ws4_R_SC_vs_Ws4_R_M_padj","Ws4_R_SC_vs_Ws4_R_M_log2FoldChange","per5_R_SC_vs_Ws4_R_SC_pvalue","per5_R_SC_vs_Ws4_R_SC_padj","per5_R_SC_vs_Ws4_R_SC_log2FoldChange","per5_R_SC_vs_per5_R_M_pvalue","per5_R_SC_vs_per5_R_M_padj","per5_R_SC_vs_per5_R_M_log2FoldChange","cl"
"AT2G36430.1",NA,"2",15289975,15291763,"+",1788,"protein_coding","Transmembrane protein, putative (DUF247) [Source:UniProtKB/TrEMBL;Acc:Q9SJR2]",75.8967676688428,79.1204697166693,69.4139713961925,85.646232168303,88.1082626809576,94.1166004640608,67.1020783075756,63.0928593555192,50.4389217891541,41.7660002703681,46.15735145035,44.7146667614055,0.172493946502548,0.999931207122935,-0.306826204198726,0.232182414357185,0.723490499203362,0.258140804663702,2.85549874053704e-05,0.00134594971937631,-0.996099938834732,0.0843300861973283,0.389792067444415,-0.431132929972305,3
"AT1G05675.1","UGT74E1","1",1701116,1702749,"-",1633,"protein_coding","Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A1W6AJW6]",14.030550746591,7.09900113518904,14.3277026852261,16.307029047764,18.6013730979992,11.626636948329,8.39008621850221,8.55738604803621,6.88241842319736,3.5825767431177,4.18965754112734,0,0.389280686753201,0.999931207122935,-0.56787289735417,0.500181976108922,NA,0.421597496391993,0.00227568000698324,0.0497986001213922,-2.41658817184741,0.0850634532684592,NA,-1.42711777810124,3
"AT4G37900.1","GRDP2","4",17821574,17824748,"-",3174,"protein_coding","Glycine-rich domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SZJ2]",317.39370325879,499.238083752145,533.031673765011,409.11504821344,517.71767483699,714.357828407041,323.626923083742,390.147214428573,475.256930613642,408.836386280516,204.42478535461,289.071941574889,0.516797481555466,0.999931207122935,-0.178288528372044,0.362533419223069,0.82700565127935,0.249943664871493,0.00112093647061244,0.0286518586681136,-0.921098668290451,0.0853792937854859,0.392709751115721,-0.492866475046914,3
"AT5G66500.1","PCMP-E38","5",26547995,26549681,"-",1686,"protein_coding","Pentatricopeptide repeat-containing protein At5g66500, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FJY9]",18.151594362156,12.1715877824609,16.5285731235304,8.15581128484389,9.70150118036175,13.7453459153142,16.7769044029204,23.5281333310354,14.9052340357395,45.3558664221386,31.0370598413408,20.5413385004007,0.632354386794976,0.999931207122935,0.238117471871594,0.287744318995485,0.774191073551027,-0.555877782742265,0.0014490252383678,0.034948481441742,1.64232670895434,0.0884833880412266,0.40084797445507,0.848331454340481,1
"AT3G13080.1","ABCC3","3",4195770,4201734,"-",5964,"protein_coding","MRP3 [Source:UniProtKB/TrEMBL;Acc:A0A178VHA7]",889.011242305826,718.622606945051,797.036374642234,1311.6979635927,815.992218353969,988.04606163452,1261.34600593474,638.960379481723,638.482567095017,519.18267933151,562.264754399492,602.755463467767,0.85109299087043,0.999931207122935,0.0432200955097398,0.0912556609553631,0.51151250864485,0.388625167368205,0.00146780583012722,0.0353097297148998,-0.752524302543059,0.0890013924095889,0.401966128733247,-0.407119230684594,3
"AT3G21560.1","UGT84A2","3",7595680,7597607,"+",1927,"protein_coding","UGT84A2 [Source:UniProtKB/TrEMBL;Acc:A0A384L2P1]",453.661722020678,118.689699421052,57.2882658276764,90.7568296468727,63.8467091554506,19.0380812918267,182.835571758782,72.7100529345679,28.6521492797325,40.5623445211042,37.7853155357978,12.0872645385213,0.00902599983875517,0.452876223527247,-0.949356834824751,0.000114794839248804,0.00770332240507807,-1.42576955539094,0.609058855847897,0.966810508919446,-0.208913417450196,0.0901918382237663,0.404798238231658,-0.685326138016389,1
"AT1G21270.1","WAK2","1",7444749,7448483,"+",3734,"protein_coding","Wall-associated receptor kinase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMP1]",28.845381501182,10.1486170993832,8.80868978437784,47.964171145384,22.606785823037,10.5866294670896,22.6328441658724,10.6869057931831,4.57880931204289,3.57404481270357,3.36855146797742,3.62982240984871,0.571661223529495,0.999931207122935,-0.296598531132766,0.0841232498173718,0.492195298674366,0.850146918774377,0.000351938936732361,0.0112430767896254,-2.28856961136779,0.0903021580289335,0.40486265713177,-1.14182416146065,3
"AT3G13610.1","F6'H1","3",4449259,4450811,"+",1552,"protein_coding","Feruloyl CoA ortho-hydroxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LHN8]",2750.10639269025,2917.6266443661,2153.62572914392,3251.08575330175,3327.3904679687,2682.4517970725,2823.34092606605,2456.03809340953,2005.20347955076,2589.19598631443,1460.29342128574,1236.78872184925,0.588162478745135,0.999931207122935,-0.104796550254692,0.151212461095466,0.626720747852182,0.277889976909951,0.000276506315999938,0.00911554608853288,-0.722385744278692,0.0907146484696714,0.405897258522785,-0.339699217114049,3
"AT1G26360.1","MES13","1",9118822,9121227,"-",2405,"protein_coding","Putative methylesterase 13, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4IE65]",34.6597816516006,15.2130076692379,9.91842901844592,40.7718047422031,28.3026074012912,22.1991492903802,34.3968851262147,17.1135184956121,10.3219250534678,9.55171916349698,7.54439300954763,7.24818048559634,0.832173788178594,0.999931207122935,0.0936064404422535,0.0657479391790308,0.444852460251917,0.784246737610679,0.00159242364963733,0.0377011334332731,-1.55907596700292,0.091062883766549,0.406985755212273,-0.868435669834493,3
"AT3G60140.2","BGLU30","3",22216540,22220824,"+",4284,"protein_coding","Beta-glucosidase 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9M1C9]",20.614232177512,104.504566467763,61.6815744864486,70.3831001070947,70.2847348580596,77.2385217962098,47.7957131366445,35.2782887837426,26.3474326160272,16.6929690641935,18.4941482533681,27.8117122170133,0.205964118678132,0.999931207122935,-0.679935693890877,0.631196770176185,0.931301478296258,0.254301170486809,0.000731784734771172,0.0203853273565205,-1.90989039832291,0.0923144854566184,0.409909279500033,-0.975653533945219,3
"AT5G14210.2",NA,"5",4578503,4582856,"-",4353,"protein_coding","Leucine-rich repeat protein kinase family protein [Source:TAIR;Acc:AT5G14210]",46.1492429533971,36.5363449834742,36.3340753194828,113.284623229437,77.502239201336,87.8762441190229,102.262194900457,55.5692864177792,97.2893917935088,69.0897557049934,42.9600835666495,52.0320348113155,0.000415755752791157,0.0646200326560349,1.10953472450223,6.85797590704106e-05,0.00511339280521856,1.24717661884158,0.0320272569416584,0.315259115414762,-0.674906170192022,0.093286622847849,0.411843829642544,-0.537264275852675,2
"AT3G49220.1",NA,"3",18249727,18253846,"+",4119,"protein_coding","Pectinesterase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LRM8]",351.324155759501,321.604284774761,250.058035425371,178.481112990256,210.895458925306,105.78662675855,311.123725987871,225.591167785912,183.330180674793,147.892686997231,181.474002470319,146.284801254585,0.112289936080941,0.980153677792032,-0.364177033503882,0.000177367402040334,0.0105308470057532,-0.869747630379164,0.683166732931474,0.977901895471677,0.0991136814928103,0.0943259765834149,0.413882452944697,-0.406456915382471,1
"AT2G44290.1","YLS3","2",18305080,18306395,"-",1315,"protein_coding","Protein YLS3 [Source:UniProtKB/Swiss-Prot;Acc:O64864]",40.4765251176285,38.520488677013,34.1860435034672,43.7898984240263,39.6705518830189,32.7334877648229,43.6526698941831,23.5461485116957,13.7824311052047,20.3312329421906,11.6949011380904,7.2394900198064,0.183565442656505,0.999931207122935,-0.541666510225329,0.832641315143704,0.974293832541621,0.0834995186765709,0.00182742938086828,0.0417091289795934,-1.40861632607595,0.094345198711319,0.413882452944697,-0.783450297174054,3
"AT3G16530.1",NA,"3",5624326,5625519,"-",1193,"protein_coding","Lectin-like protein At3g16530 [Source:UniProtKB/Swiss-Prot;Acc:Q9LK72]",147.840776066589,397.399524638475,288.898010676464,78.4253872878812,203.173562055011,171.088235564553,45.3272709436206,97.3858965306674,43.63472241917,38.260791855163,53.4909164833634,25.342873433035,5.49487523631621e-06,0.00254207829788561,-2.12340441697082,0.0451315855751327,0.374980202240839,-0.923222386227406,3.27611242281847e-05,0.00150103065398773,-2.03250203729751,0.0966259023546814,0.419647608782669,-0.832320006554096,4
"AT2G16850.1","PIP2-8","2",7301334,7303509,"+",2175,"protein_coding","Probable aquaporin PIP2-8 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZVX8]",120.500806819425,120.681449392687,111.317158628695,166.123901814176,169.84389605831,99.3519787637778,135.082611509345,116.596343894341,79.1508067771572,66.8776871708701,82.1097733461879,72.4695832223971,0.689669289384766,0.999931207122935,-0.0988066652703768,0.198280278177152,0.689230547686827,0.314102618922679,0.000967069696944228,0.025559450235081,-0.852332902793718,0.0969874686419998,0.420798912770189,-0.439423618600662,3
"AT1G67148.1",NA,"1",25121211,25121947,"+",736,"protein_coding","Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q0WR90]",420.141287033804,427.798025127359,504.384311379835,293.006903941061,436.790279556882,555.346367598843,207.643970330737,283.031983148732,260.549752754784,221.988219293455,189.714246155627,260.326298824356,5.12720137090875e-07,0.000388741559497095,-0.865731596786241,0.406805738916651,0.849700346579036,-0.140279379884941,7.83322490637138e-09,8.49066716796838e-07,-1.03026822398289,0.0974544775956462,0.422066591741328,-0.304816007081594,4
"AT2G04170.4",NA,"2",1417182,1419491,"-",2309,"protein_coding","TRAF-like family protein [Source:UniProtKB/TrEMBL;Acc:Q6RF45]",240.940767337254,169.381048637475,215.985070303769,201.84130617744,261.965955838267,206.161257720376,149.32213810779,152.940905351753,116.962593932882,108.63019574206,113.210907292978,89.4064435902375,0.00590595679100809,0.358229090245702,-0.575275207391654,0.569253352417339,0.913237046199321,0.116287374389509,1.09636191824821e-06,7.67370702428147e-05,-1.06455355214305,0.0983896947342384,0.424050022015182,-0.372990970361887,3
"AT5G24120.1","SIGE","5",8157477,8160343,"-",2866,"protein_coding","RNA polymerase sigma factor sigE, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9ZNX9]",253.187849864279,140.003413784002,136.596852829012,114.22645308137,82.4202892293587,94.1486135242569,116.567603428175,107.985373896846,100.833647895916,81.104342816593,68.8895157825677,72.5366928429527,0.00322511479985279,0.245124103727805,-0.665191009548088,0.000349656815611376,0.0171686088580963,-0.811619704764282,0.285817453679281,0.843799254779941,-0.262141182886948,0.0986971080220416,0.425045584012646,-0.408569878103143,1
"AT3G11402.1",NA,"3",3573319,3575803,"+",2484,"protein_coding","Cysteine/Histidine-rich C1 domain family protein [Source:UniProtKB/TrEMBL;Acc:Q3EB86]",64.3105867764873,67.9817584686136,51.7653400929706,51.0064591636041,61.3915378838187,65.6065282759563,18.4464111651115,24.5864601653014,13.7446805443531,28.612179896216,21.022776203859,49.5828151650184,2.41675999436631e-05,0.00741184989283464,-1.70075953620278,0.841135561816862,0.974880082228871,-0.0742809057005496,0.0208868466785032,0.241931346329756,-0.913810969518302,0.0987339934026149,0.425065142724763,0.712667660983925,5
"AT3G03190.1","GSTF11","3",734892,735987,"+",1095,"protein_coding","Glutathione S-transferase F11 [Source:UniProtKB/Swiss-Prot;Acc:Q96324]",71.1122148214238,19.2505372084997,34.209042843912,42.7320988658796,40.528966327764,10.5471878613729,75.6009466996591,72.8264491124913,65.5628238739862,159.329310033718,120.698861582085,43.3834592540084,0.0494398407935985,0.843412784038295,0.961148721191429,0.508812900241263,0.896430236627865,-0.332768713284172,3.18757455482283e-05,0.00146287091225205,2.10872471425639,0.100529230836273,0.429893872584331,0.814807279780787,1
"AT1G07650.4",NA,"1",2359673,2363967,"-",4294,"protein_coding","Leucine-rich repeat transmembrane protein kinase [Source:UniProtKB/TrEMBL;Acc:F4HSE1]",131.082827397882,157.278291923708,181.718442358697,90.7989774247229,117.115990686166,125.935013156259,62.8818970868413,87.6509598822619,105.362073357528,76.2876073633596,65.611922936841,77.4059980204536,1.66904199352571e-06,0.000969287259857111,-0.899619505536633,0.00412689277215306,0.0955795670265644,-0.522222387358898,0.000339635088879775,0.0109504799431989,-0.721749170314434,0.100810436367278,0.430814815507517,-0.344352052136699,5
"AT4G02390.2","PARP2","4",1049934,1054065,"+",4131,"protein_coding","Poly [ADP-ribose] polymerase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q11207]",32.1616142111212,50.7276926880905,57.2798015965313,61.1967656718081,41.2066085593653,20.1007729364522,116.562290957155,31.0042590891815,65.3058755361591,85.8648255669827,115.125073146984,148.713145576617,0.322394836212622,0.999931207122935,0.533298746043534,0.637472207372727,0.933069638655013,-0.2572521786788,0.00213345300227315,0.0473364344515894,1.69472605137278,0.100967968007157,0.430854832987984,0.904175126650448,1
"AT2G04100.1","DTX6","2",1376694,1379130,"-",2436,"protein_coding","Protein DETOXIFICATION 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWF5]",136.108631291354,126.800536201355,132.210241841057,106.045721210333,96.9909382391468,104.700671338097,125.810211427766,128.318020184651,121.498233296946,180.166985064986,125.918104585527,153.494476970056,0.694133483975286,0.999931207122935,-0.0717636820978161,0.0541189419670939,0.406868086387286,-0.356784609635486,0.00168864432618254,0.0395298865499725,0.593291704791228,0.10313117693046,0.435549392240641,0.308270777253558,1
"AT1G53620.1",NA,"1",20011429,20011972,"-",543,"protein_coding","Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q9C8L8]",13.3094045660323,23.235490857991,29.9022623631537,64.7738902281765,65.2781976642879,68.121432378074,35.4101980565081,16.1228623721866,8.11997657433227,12.0944443874694,5.7114811354737,9.5740377698714,0.742664779049755,0.999931207122935,-0.192144456769805,0.00502392868967124,0.109113060362976,1.5808333252124,5.15220039749448e-06,0.000304078064561448,-2.8279140717807,0.103687300377649,0.436902324614948,-1.05493628979849,3
"AT5G48010.1","THAS1","5",19456960,19461689,"+",4729,"protein_coding","Thalianol synthase [Source:UniProtKB/Swiss-Prot;Acc:Q9FI37]",227.562600025423,87.2597741778056,38.5488905995252,120.374247679999,25.8493478617833,0,348.806868188233,135.760814713812,54.9794458311591,292.08710613706,70.6342727133334,111.257782589662,0.281410977389272,0.999931207122935,0.647638938145607,0.00472124840002,0.104446146979648,-1.76797177510506,1.13984698523926e-07,1.00166301160284e-05,3.42413100755841,0.10403570443711,0.437806467410132,1.00852029430774,1
"AT3G04630.2","WDL1","3",1258519,1260871,"+",2352,"protein_coding","WVD2-like 1 [Source:TAIR;Acc:AT3G04630]",153.564133013975,151.081019696706,123.467272103186,268.980308804321,174.763654248856,223.989010942532,182.104918090128,154.06753455712,127.389161236645,106.345195302597,130.557577404877,99.0032211670584,0.575956082645171,0.999931207122935,0.116791487214362,0.0013980833658883,0.0464920454493809,0.656242571914254,2.917786529151e-05,0.00136377146547918,-0.896719125640589,0.105529260199582,0.440514614360451,-0.357268040940697,3
"AT2G35940.2","BLH1","2",15088762,15092178,"-",3416,"protein_coding","BEL1-like homeodomain protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SJ56]",487.234051573351,467.775290810968,579.297681141712,355.033102817938,348.11859614177,506.912944386484,482.095582152668,451.082760296389,590.946718621817,628.184343527797,641.811510541309,638.596864525229,0.920651265255512,0.999931207122935,-0.0149121902823387,0.0140006438959127,0.202885299778478,-0.37091286584831,8.17067314243064e-05,0.00332763803696915,0.606284188617359,0.10577672010112,0.440949751794584,0.250283513051387,1
"AT2G06050.3","OPR3","2",2359240,2362149,"-",2909,"protein_coding","12-oxophytodienoate reductase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUP0]",48.7194580980849,168.304166481463,155.454016271522,87.6087718230296,194.221099964902,69.7190799200207,217.374312169948,126.263589568231,281.243592959311,431.478018964828,261.796136773083,604.761520601339,0.111010819595939,0.978379180132759,0.827400721556878,0.982742832738872,0.998597900311254,-0.0112967281594063,0.00140185616698516,0.0340950298502828,1.69447620774801,0.108910783646659,0.447762161812554,0.85577875803173,1
"AT5G12940.1",NA,"5",4087689,4089146,"+",1457,"protein_coding","Leucine-rich repeat (LRR) family protein [Source:UniProtKB/TrEMBL;Acc:Q9LXU5]",533.196225603855,715.961275065758,446.382733985941,653.26076680906,562.938178739689,507.306240213291,424.556139307463,402.214335359832,378.569454126723,366.657764810479,314.98890890618,221.021489176527,0.0134949178128895,0.538976690177746,-0.489599435357095,0.860540891352317,0.979296397343199,0.0346061726715155,2.81720886116901e-05,0.00133467665383647,-0.85807720036823,0.109325735183049,0.448485748004869,-0.333871592339619,3
"AT1G36640.1",NA,"1",13852958,13853687,"-",729,"protein_coding","Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q9C8F3]",69.0272512569683,94.9765116063446,124.023570567582,78.9551082441385,116.65145849416,112.169269448963,32.8758725872917,50.5102878824886,31.3103548601997,31.4358879274632,23.6779283414474,33.5192362836251,1.10519240008997e-05,0.00430946093720796,-1.30179919683552,0.758061277771303,0.959840506680614,0.0850458921263047,8.68395012144889e-10,1.11478709001475e-07,-1.92428064040464,0.109332431785987,0.448485748004869,-0.537435551442814,4
"AT5G45630.1",NA,"5",18505536,18506382,"-",846,"protein_coding","Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q9FK78]",11.5836216569809,17.2188487476267,11.0397578520233,31.5225238895117,22.7130968489193,14.7557653585175,15.1261505695742,6.4284491609405,5.75633946298135,7.19529555656625,0.830594193859171,1.20415965004824,0.327584444490644,0.999931207122935,-0.655694808786773,0.226086980865135,NA,0.763087701480382,0.000539151077324557,0.0158940589402175,-2.75336967882368,0.111008795890498,NA,-1.33458716855653,3
"AT5G04830.1",NA,"5",1402045,1403845,"-",1800,"protein_coding","Nuclear transport factor 2 (NTF2) family protein [Source:UniProtKB/TrEMBL;Acc:Q9FMC7]",268.696361270716,134.764272178902,111.443780835511,82.4236341214935,14.5877276013698,24.2627865258802,225.940726910634,111.370505489279,88.5473246492084,117.369999655218,50.8043384914733,38.5703370863253,0.447096549463812,0.999931207122935,-0.260148734277825,4.22055084426976e-09,1.2410790578133e-06,-2.13283678683957,0.000797407675714196,0.0219066919352765,1.29103476926496,0.111646387027127,0.452937156237317,-0.581653283296788,1
"AT4G38060.1",NA,"4",17873001,17875201,"-",2200,"protein_coding","AT4G38060 protein [Source:UniProtKB/TrEMBL;Acc:Q93VQ7]",89.0617352454097,108.557988501802,122.269250079389,139.73432950746,142.2009204706,159.750667194524,68.7627808575052,72.6990106728013,136.337675933604,77.5151106447357,57.1450757975784,83.4258009679207,0.387277362339275,0.999931207122935,-0.231474352923508,0.086080591256979,0.496981061942731,0.450151769853251,3.95030253339351e-05,0.00177071291909488,-1.13406504725319,0.112125687239427,0.453960293737647,-0.452438924476432,3
"AT2G35910.1","ATL70","2",15072887,15074140,"-",1253,"protein_coding","RING-H2 finger protein ATL70 [Source:UniProtKB/Swiss-Prot;Acc:Q8RX29]",243.604122340847,297.062817727957,304.298650169745,255.68879757583,251.686597521807,331.68329312287,141.002053020732,195.819109912464,149.237383455085,193.636377917573,194.027858038861,241.413570532965,5.52902286918703e-07,0.000407877511390432,-0.798840892466221,0.822197868103438,0.972653510806099,-0.0345443533111178,0.00205420827597556,0.0458893985115086,-0.496464793958117,0.112997927809912,0.455956754372325,0.267831745196986,5
"AT1G52070.2","JAL10","1",19364888,19366924,"-",2036,"protein_coding","Jacalin-related lectin 10 [Source:UniProtKB/Swiss-Prot;Acc:Q8GWI7]",28.8928420317835,5.07015208998409,22.045880065369,59.1009669146502,33.1677528053625,40.154678252277,5.03475860111057,6.41895947525226,27.5385635091832,7.16782472869689,5.02366592372832,0,0.641603834378487,0.999931207122935,-0.440265121121214,0.17248347923078,0.659180072276393,1.26554484429569,0.00100447404606849,0.0262738342735494,-3.3726550026601,0.113686401694912,0.457597936075578,-1.6668450372432,3
"AT1G79680.1","WAKL10","1",29979973,29982819,"-",2846,"protein_coding","Wall-associated receptor kinase-like 10 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYA3]",8.24446113392979,14.2055599894341,27.5336726304858,16.3229451076023,31.5013389478916,44.4460835488208,10.8997450745916,7.48255053600514,6.87175206156847,3.57616925109049,5.88759980769163,6.04711500699044,0.175996688033387,0.999931207122935,-0.796578643884127,0.117248383320146,0.566415099557816,0.848179711070642,2.09345814433071e-05,0.00102852669359119,-2.72785189584195,0.11554566204364,0.461812083284073,-1.08309354088718,3
"AT5G62330.1",NA,"5",25031563,25032276,"+",713,"protein_coding","BEST Arabidopsis thaliana protein match is: Plant invertase/pectin methylesterase inhibitor superfamily protein (TAIR:AT5G62340.1); Has 9 Blast hits to 9 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 9; Viruses -  /.../er Eukaryotes - 0 (source: NCBI BLink). [Source:TAIR;Acc:AT5G62330]",19.0879470541896,20.2256510616314,17.6981880526627,84.1688670780925,96.8634189275741,111.35179843259,7.57778407905818,23.6132714779313,15.0311473184875,26.5163239043109,31.238237553739,19.1979179352149,0.421749549071877,0.999931207122935,-0.356521004425298,4.92499142018371e-09,1.42250860967777e-06,2.32186307909676,7.48046081335386e-07,5.52740575272144e-05,-1.97105455326222,0.116738466538817,0.463761172992211,0.707329530259842,4
"AT1G19840.1",NA,"1",6872275,6873358,"-",1083,"protein_coding","F6F9.11 protein [Source:UniProtKB/TrEMBL;Acc:Q9FXI2]",89.2357612271934,125.682733799282,122.42835432467,66.1789274725676,61.548106133145,55.9479629798922,68.0081113762281,87.7769934860387,67.7881620430409,63.4121222688442,40.89642735271,63.9295645069032,0.0282085117089847,0.70203935727037,-0.588485303053434,0.00129672234229566,0.0440162391961345,-0.872811644690707,0.551533035122675,0.954226668744323,-0.173091562385002,0.116994033938899,0.464198129504993,-0.457417904022275,1
"AT5G67300.1","MYB44","5",26854022,26856006,"+",1984,"protein_coding","MYBR1 [Source:UniProtKB/TrEMBL;Acc:A0A178UQ74]",640.864896128993,598.537180153885,708.365354057721,492.559111648196,563.268682573355,646.277337227835,810.989983377946,729.213035566983,716.246256679942,967.441619392516,821.360537859463,857.044229852269,0.103299055165866,0.965986649203135,0.214536466204563,0.133708819117888,0.598374402382739,-0.199217850684114,3.64546082146399e-06,0.000227694175120005,0.626103966334924,0.117898001217664,0.465912205538053,0.212349649446246,1
"AT2G23830.1","PVA31","2",10143468,10144714,"+",1246,"protein_coding","Vesicle-associated protein 3-1 [Source:UniProtKB/Swiss-Prot;Acc:O82213]",17.3777929617705,21.2689216948349,32.0181991711796,51.8532761954061,39.7543596823755,61.121777762827,9.24455412384996,19.2870413352671,9.21196230990131,5.99744361909596,10.7926494875618,1.20394724390085,0.129763223024794,0.999931207122935,-0.894291647088877,0.0443243885089961,0.372315036314453,1.11368367742415,1.66711163245123e-06,0.000110837061444377,-3.07205354700461,0.117988451815797,0.466062652479676,-1.06407822249158,3
"AT5G43170.1","AZF3","5",17330945,17331646,"-",701,"protein_coding","Zinc finger protein AZF3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SSW0]",135.913338794516,91.0823761159544,91.725778109407,141.145091128152,98.3327260887392,102.055320545942,227.120616766248,138.3454705186,103.852960266771,199.595732465581,143.730713759327,162.253800878577,0.0123851849144972,0.519141736105538,0.546821638711799,0.50366619043592,0.894284413659844,0.148296051639886,0.00080595607274891,0.0220979511009512,0.745779669013094,0.118033826014875,0.466062652479676,0.347254081941181,8
"AT1G20980.1","SPL14","1",7324471,7329441,"+",4970,"protein_coding","Squamosa promoter-binding-like protein 14 [Source:UniProtKB/Swiss-Prot;Acc:Q8RY95]",1362.15161884469,1411.76242251083,1533.68190248989,1231.90466793921,1202.82025142837,1272.69645393649,150.035185928228,215.857599254035,275.821952825939,183.428267041944,184.511545399243,183.939432784099,3.39594272996398e-71,4.63461284071834e-67,-2.77442426552627,0.117709607507712,0.567468670427581,-0.229260566458029,1.25849941711981e-67,1.75290091313532e-63,-2.8135237263818,0.118735547439825,0.467001504666013,-0.268360027313554,4
"AT3G45070.2",NA,"3",16486274,16487484,"-",1210,"protein_coding","Sulfotransferase [Source:UniProtKB/TrEMBL;Acc:A0A1I9LRV5]",229.5951558327,72.9937115030292,17.6419971432611,361.58935782282,185.353665200906,67.5945090432238,194.732791410704,55.6471599108906,67.7433640484827,170.962514898127,107.837927174932,28.9651632862077,0.343538962266149,0.999931207122935,0.379939689684079,0.000667241029242323,0.02763032432959,1.34967406445358,0.418114579505153,0.914604272599276,-0.326627708557882,0.119645495283885,0.469592420077169,0.643106666211621,3
"AT3G44320.1","NIT3","3",15993259,15995811,"+",2552,"protein_coding","Nitrilase 3 [Source:UniProtKB/Swiss-Prot;Acc:P46010]",935.876480280088,847.843390100694,537.823149340056,676.770682107636,648.585594678618,435.493402206896,994.19579362164,796.882502012775,700.811933043343,1222.75683202086,722.415819000168,713.888244467205,0.461577861850947,0.999931207122935,0.125754835902304,0.0426476273504336,0.365132609623842,-0.348453412989038,2.07190039815439e-05,0.00101973373483015,0.749110926841355,0.120070523863038,0.47090748988754,0.274902677950013,1
"AT5G47560.1","TDT","5",19287369,19291103,"-",3734,"protein_coding","Tonoplast dicarboxylate transporter [Source:UniProtKB/Swiss-Prot;Acc:Q8LG88]",716.343618343836,1877.2936381169,2406.21870985594,782.580931185581,994.953547275243,1950.64338585942,522.303096638602,1085.94066733483,1369.49144908985,755.586913397873,999.701734874974,1526.54916152458,1.83062089883523e-06,0.00104097494653557,-0.722202054982459,0.00249891509870084,0.0696476113398293,-0.456947369470451,0.00103394577513845,0.0267296230882391,-0.510227959346701,0.120168698492979,0.471010185451513,-0.244973273834694,5
"AT5G02270.1","ATNAP9","5",467038,469272,"-",2234,"protein_coding","Non-intrinsic ABC protein 9 [Source:UniProtKB/TrEMBL;Acc:F4KCB8]",932.69717160787,802.153496761745,368.132313383611,578.855099452173,400.373947520446,165.928108341737,757.664969854122,386.172952474836,307.452177564923,375.02915538245,223.661748840827,207.731608781415,0.0185292754207317,0.606422748931503,-0.55252198409128,0.000213863828801248,0.0119085750288457,-0.872607020026548,0.796896867280946,0.987409006211769,-0.0631631726687733,0.120476480158596,0.471347432328797,-0.383248208604042,1
"AT4G13420.1","POT5","4",7796782,7802251,"-",5469,"protein_coding","Potassium transporter [Source:UniProtKB/TrEMBL;Acc:Q53XI1]",95.6312480965571,16.2353056973283,20.9249340018065,149.973501152465,74.3066813529105,28.5739975292151,26.829341627751,3.20670976495886,0,17.8794359788764,5.88857638193735,3.62847515592382,0.00031429913586277,0.0538349200668076,-2.44956331810244,0.0338800718422685,0.326459530115791,1.25132677289968,0.000137896251489326,0.00516522098736843,-2.51890037120081,0.120804615435252,0.471967622538646,1.1819897198013,4
"AT5G40010.1","AATP1","5",16020058,16021916,"-",1858,"protein_coding","AAA-ATPase ASD, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FLD5]",205.399849532221,154.18961994282,177.381816156857,302.842712267045,206.105206952609,229.495976232343,104.002964322021,62.0202888971807,46.9944505165147,56.0782601228456,48.6887080949039,32.6327701941611,3.41316891924686e-08,3.58317098657088e-05,-1.35722451641393,0.033779455382587,0.326115539970859,0.489559732881932,2.82917049234971e-18,1.07961921103269e-15,-2.27777396732145,0.121941226412855,0.474017965267721,-0.430989718025588,4
